|created_time|id|link|message|message_tags|name|permalink_url|place|shares|story|story_tags|type|updated_time|from_name|from_id
10|2015-01-07T09:10:37+0000|284090485004386_781562888590474|https://www.facebook.com/LebaneseRedCross/photos/a.553690611377704/781562871923809/?type=3|"تحية من فرق الاسعاف الاولي في #الصليب_الأحمر_اللبناني! 
لطلب المساعدة تواصلوا معنا على رقم ١٤٠."|[]|Mobile Uploads|https://www.facebook.com/284090485004386/posts/781562888590474/?substory_index=0||217.0|||photo|2015-02-04T08:34:01+0000|Lebanese Red Cross|284090485004386
11|2014-08-03T15:24:28+0000|284090485004386_697766956970068||مدير #فرق_الإسعاف_والطوارئ للميادين : تم استنفار المراكز في جبل لبنان وبيروت لنقل المصابين من مستشفيات البقاع إلى مستشفيات #بيروت #لبنان|[]||https://www.facebook.com/284090485004386/posts/697766956970068/||18.0|||status|2014-08-08T11:11:52+0000|Lebanese Red Cross|284090485004386
12|2014-05-06T02:15:12+0000|284090485004386_653526284727469|https://www.facebook.com/kesserwen.org/photos/a.332962636716884/825604967452646/?type=3|||Kesserwen.org|https://www.facebook.com/284090485004386/posts/653526284727469/|||Lebanese Red Cross shared a photo.|[{'id': '284090485004386', 'name': 'Lebanese Red Cross', 'type': 'page', 'offset': 0, 'length': 18}, {'id': '825604967452646', 'name': '', 'offset': 28, 'length': 5}]|photo|2014-05-07T19:54:58+0000|Lebanese Red Cross|284090485004386
13|2014-03-05T11:07:55+0000|284090485004386_10152289640450883|https://twitter.com/Red140Cross|please support and follow our official page on twitter: https://twitter.com/Red140Cross |[]|Lebanese Red Cross (Red140Cross) on Twitter|https://www.facebook.com/284090485004386/posts/10152289640450883/|||||link|2014-03-05T11:07:55+0000|Lebanese Red Cross|284090485004386
14|2013-12-26T09:26:20+0000|284090485004386_592085647538200|https://www.facebook.com/LebaneseRedCross/photos/a.348946945185406/592085377538227/?type=3|تسليم سيارة #اسعاف من برنامج #الأمم #المتحدة الإنمائي #UNDP - #سبيرز - 26 كانون الأول 2013|[]|Timeline Photos|https://www.facebook.com/284090485004386/posts/592085647538200/?substory_index=0|{'name': 'RC HQ Spears', 'location': {'city': 'Beirut', 'country': 'Lebanon', 'latitude': 33.894997104018, 'longitude': 35.495004102039}, 'id': '456347851058351'}|12.0|Lebanese Red Cross is at RC HQ Spears.|[{'id': '284090485004386', 'name': 'Lebanese Red Cross', 'type': 'page', 'offset': 0, 'length': 18}, {'id': '456347851058351', 'name': 'RC HQ Spears', 'type': 'page', 'offset': 25, 'length': 12}]|photo|2014-01-11T15:47:35+0000|Lebanese Red Cross|284090485004386
15|2013-08-23T20:30:57+0000|284090485004386_532264223520343|https://www.facebook.com/LebaneseRedCross/photos/a.348946945185406/532264180187014/?type=3|peace festival- candles march||Timeline Photos|https://www.facebook.com/284090485004386/posts/532264223520343/?substory_index=0|{'name': 'Martyr Square Beirut Downtown', 'location': {'latitude': 33.896790435202, 'longitude': 35.506564155217}, 'id': '433779933345435'}|3.0|Lebanese Red Cross is in Martyr Square Beirut Downtown.|[{'id': '284090485004386', 'name': 'Lebanese Red Cross', 'type': 'page', 'offset': 0, 'length': 18}, {'id': '433779933345435', 'name': 'Martyr Square Beirut Downtown', 'type': 'page', 'offset': 25, 'length': 29}]|photo|2013-08-23T23:43:09+0000|Lebanese Red Cross|284090485004386
16|2019-07-18T12:00:02+0000|814869351882231_2260701673965651|https://www.facebook.com/ICRClb/photos/a.837498922952607/2260700943965724/?type=3|"نعرّفكم اليوم على زميلنا فاروق الذي ساعد ضحايا النزاعات المسلحة في لبنان لأكثر من 30 عاماً.
في هذه الصورة من 2006 نرى فاروق يعمل على نقل الوقود الى شاحنة أخرى على الضفة الثانية من هذا النهر، لإيصاله الى جنوب لبنان. تم استخدام الوقود لدعم المستشفيات في صور ومناطق أخرى. 
Today we want to introduce you to our colleague Farouk. He was a member of the ICRC family for more than 30 years and worked to help victims of conflict whether during the Lebanese civil war or the other conflicts Lebanon witnessed over the years. Here, we see him in 2006 braving many dangers to reach civilians in south Lebanon and provide fuel to another truck on the other end of this river. This fuel was used to support hospitals in Tyre and other areas."|||https://www.facebook.com/814869351882231/posts/2260701673965651/||17.0|||photo|2019-07-22T08:10:39+0000|International Committee of the Red Cross Lebanon|814869351882231
17|2018-11-27T08:59:36+0000|814869351882231_1916477965054692|https://www.facebook.com/ICRClb/videos/583873745416143/|"مين نسرين ولي لازم نعرف قصتها؟ 
- خسرت إجرها بعد اصابتها برصاصة طايشة 
- هي أول مدربة رياضية للأشخاص ذوي الإعاقة 
- هي مصدر إلهام للكل 
نسرين كمان رح تكون معنا يوم السبت بمباراة حنا لحود الدولية لكرة السلة للكراسي المتحركة. 
Who is Nesrin & why should we know her story?
- She is an athlete who lost her leg to a stray bullet when she was young
- She is the first ever fitness trainer with an amputation in Lebanon
- She is the definition of inspiration
She will also be with us Saturday at the closing ceremony of the first ever Hanna Lahoud International Wheelchair Basketball Cup."||Meet Nesrin, Lebanon's first fitness coach with an amputation|https://www.facebook.com/814869351882231/posts/1916477965054692/||27.0|||video|2018-11-27T08:59:36+0000|International Committee of the Red Cross Lebanon|814869351882231
18|2018-04-13T09:00:00+0000|814869351882231_1624350947600730|https://www.facebook.com/ICRClb/videos/1624350947600730/|"#وينن؟ من حق أهالي المفقودين معرفة مصير أحبائهم. مرروا قانون المفقودين.
Families of the missing have the #RightToKnow. Pass the law for missing persons in Lebanon."|[]|#RightToKnow - #وينن|https://www.facebook.com/ICRClb/videos/1624350947600730/||571.0|||video|2018-04-23T15:46:34+0000|International Committee of the Red Cross Lebanon|814869351882231
19|2017-09-12T05:20:24+0000|814869351882231_1434025849966575|https://www.facebook.com/ICRClb/photos/a.814869671882199/1434025719966588/?type=3|"تُعرب اللجنة الدولية للصليب الأحمر عن حزنها العميق إزاء حادث إطلاق النار الذي وقع اليوم الاثنين وأودى بحياة إحدى أخصائييها في مجال العلاج الطبيعي في أفغانستان. كانت ""لورينا إينيبرال بيريز"" الإسبانية البالغة من العمر 38 عامًا في مركز إعادة التأهيل البدني التابع للجنة الدولية في مزار الشريف عندما أصابها طلق ناري على يد شخص يبدو أنه أحد المرضى. وكانت مهام عملها تتضمن مساعدة الأطفال والنساء والرجال الذين فقدوا سيقانهم أو أذرعهم، أو لديهم أي شكل آخر من أشكال الإعاقة – على تعلّم المشي من جديد أو إطعام أنفسهم.

For the second time in just a few days, we have lost a colleague and friend, Lorena Enebral Perez. She was tragically shot at one of our rehabilitation centres in Afghanistan where she worked as a physiotherapist. Lorena helped many patients, especially children, to learn to walk again. She was the heart of our team in Mazar, and we are deeply saddened by her death."||International Committee of the Red Cross Lebanon|https://www.facebook.com/814869351882231/posts/1434025849966575/?substory_index=0||17.0|International Committee of the Red Cross Lebanon updated their profile picture.|[{'id': '814869351882231', 'name': 'International Committee of the Red Cross Lebanon', 'type': 'page', 'offset': 0, 'length': 48}]|photo|2017-09-12T22:13:21+0000|International Committee of the Red Cross Lebanon|814869351882231
20|2017-04-12T16:00:00+0000|814869351882231_1294982553870906|https://www.facebook.com/ICRClb/videos/1294982553870906/|"عائلات المفقودين تتحدث ... لاقونا بكرا #١٣_نيسان ببيت بيروت!

When the families of the missing people speak... Join us tomorrow,  #April13 at Beit Beirut !
Artichoke Studio- Art Therapy Center in Lebanon Act for the Disappeared"|[{'id': '109132989117024', 'name': 'Beit Beirut', 'type': 'page', 'offset': 142, 'length': 11}, {'id': '660751300710195', 'name': 'Artichoke Studio- Art Therapy Center in Lebanon', 'type': 'page', 'offset': 156, 'length': 47}, {'id': '164472683608068', 'name': 'Act for the Disappeared', 'type': 'page', 'offset': 204, 'length': 23}]|Chair of Missing|https://www.facebook.com/ICRClb/videos/1294982553870906/||53.0|||video|2017-04-12T16:00:00+0000|International Committee of the Red Cross Lebanon|814869351882231
21|2016-12-05T14:27:36+0000|814869351882231_1175597819142714|https://www.facebook.com/ICRClb/photos/a.837498922952607/1175597819142714/?type=3|"اليوم بالمؤتمر الصحفي، كنا عم نحكي عن دراسة ""الناس حول الحرب"". سألنا أكثر من 17,000 شخص ب16 بلد عن آرائهم حول قضايا متعلقة بالحرب وقوانين الحرب. النتائج كانت مطمئنة بس كمان كانت مثيرة للقلق. لقراءة المزيد عن نتائج هذه الدراسة: https://www.icrc.org/ar/document/people-on-war #للحرب_قانون"|[]|Timeline Photos|https://www.facebook.com/814869351882231/posts/1175597819142714/?substory_index=0||4.0|||photo|2016-12-05T14:27:47+0000|International Committee of the Red Cross Lebanon|814869351882231
22|2016-06-23T12:00:00+0000|814869351882231_1042759775759853|https://www.facebook.com/ICRClb/videos/1042759775759853/|"من حق العاملين في مجال الرعاية الصحية أن يقوموا بعملهم الإنساني بطريقة آمنة لإيصال الرعاية اللازمة للمرضى والجرحى. 

يذاع هذا الإعلان التوعوي على كافة القنوات التلفزيونية المحلية في مخيم #عين_الحلوة في إطار حملة ""#الرعاية_الصحية_في_خطر: #الإنسان_قضيتنا""."|[]|الرعاية الصحية في خطر - حملة في مخيم عين الحلوة|https://www.facebook.com/ICRClb/videos/1042759775759853/||68.0|||video|2016-06-23T12:00:00+0000|International Committee of the Red Cross Lebanon|814869351882231
23|2016-01-18T10:58:39+0000|814869351882231_955938761108622|https://www.youtube.com/watch?v=Vp1NeouZamo|"With the #Syriancrisis showing no signs of abating, people continue to cross into #Jordan through the north-eastern border seeking safety and protection. 

In an area between Jordan and #Syria known as the ""berm,"" numerous #refugees - mainly women, children and elderly people - have been stranded in that desert-like place for months. 

Since March 2015, the ICRC has been providing people at the berm with food, water, other essentials and health care, with the participation of the Jordan Red Crescent."|[{'id': '1452397225033050', 'name': 'Jordan Red Crescent', 'type': 'page', 'offset': 485, 'length': 19}]|Jordan: People stranded at the berm desperately need help|https://www.facebook.com/814869351882231/posts/955938761108622/||1.0|||video|2016-01-18T10:58:39+0000|International Committee of the Red Cross Lebanon|814869351882231
24|2015-08-06T12:00:00+0000|814869351882231_885163341519498|https://www.icrc.org/ar/document/memories-hiroshima-and-nagasaki-urge-us-eliminate-nuclear-weapons|"""تتبدى أمام أعيننا حقيقة صادمة جديرة بالتأمل: بعد مرور 70 عامًا على انفجار القنبلتين الذريتين في هيروشيما وناغازاكي، ما تزال مستشفيات الصليب الأحمر اليوم تعالج آلاف الناجين من آثار الإشعاع الذي خلّفه هاذان الانفجاران، بينما يفقد نحو ثلثي هؤلاء المصابين حياتهم بسبب مرض السرطان الناجم عنها."" 

إقرأ المزيد من هذه الرسالة بقلم السيد تداتيرو كونوي، رئيس الاتحاد الدولي للصليب الأحمر والهلال الأحمر والسيد بيتر ماورير، رئيس اللجنة الدولية للصليب الأحمر:"||ذكريات هيروشيما وناغازاكي تستحثنا على إزالة الأسلحة النووية|https://www.facebook.com/814869351882231/posts/885163341519498/|||||link|2015-08-06T12:00:00+0000|International Committee of the Red Cross Lebanon|814869351882231
70|2019-07-16T12:44:20+0000|284090485004386_2290335554379859|https://www.facebook.com/LebaneseRedCross/videos/447162502803945/|"بحالة طوارئ، إتّصالك الأوّل بالصليب الأحمر اللبناني هوّي الأهم!
هيدا الإتّصال بساعد المتلقي بتقييم الحالة وبيسمحلو يرشدك لمساعدة المريض قبل وصول سيارة الإسعاف 

#LebaneseRedCross #SupportLRC #TogetherForHumanity
#دايما_حدك #الصليب_الأحمر_اللبناني"|[]|الصليب الأحمر اللبناني - إتصالك بال-١٤٠|https://www.facebook.com/284090485004386/posts/2290335554379859/||386.0|||video|2019-07-18T21:25:39+0000|Lebanese Red Cross|284090485004386
71|2016-06-27T20:55:53+0000|284090485004386_1050147261732034|https://www.facebook.com/LebaneseRedCross/photos/a.348946945185406/1050147261732034/?type=3|"[UPDATE 3]: 7 wounded people have been transported to hospitals in the area.
سبعة جرحى حتى الأن في #القاع نقلوا إلى مستشفيات المنطقة

[UPDATE 2]: 1 wounded patient is being transported now to Al Hermel Hospital
يتم الأن نقل جريح من منطقة الإنفجار إلى مستشفى الهرمل الحكومي

[UPDATE 1]: 3 backup teams have been dispatched to the scene bringing up the number of Ambulances available to 8. Number of casualties and wounded is still unclear.

[ORIGINAL POST]
Suicide bombings in #AlQaa area, 5 EMS teams from the Lebanese Red Cross have been dispatched to the scene.
ذوي انفجارات في منطقة #القاع و توجيه خمسة فرق من الصليب الأحمر اللبناني"|[]|Timeline Photos|https://www.facebook.com/284090485004386/posts/1050147261732034/?substory_index=0||14.0|||photo|2016-09-15T19:50:06+0000|Lebanese Red Cross|284090485004386
72|2015-01-05T19:21:53+0000|284090485004386_780418285371601|https://www.facebook.com/LebaneseRedCross/videos/780418285371601/|"إرشادات الصليب الأحمر اللبناني أثناء العاصفة
Lebanese Red Cross - Snow Storm general safety instructions"|||https://www.facebook.com/LebaneseRedCross/videos/780418285371601/||1061.0|||video|2019-01-09T08:17:32+0000|Lebanese Red Cross|284090485004386
73|2014-08-03T07:02:13+0000|284090485004386_697610330319064||جميع مراكز #فرق_الإسعاف_والطوارئ في منطقة #البقاع  مستنفرة و تقوم بنقل الجرحى #LRCEMS|[]||https://www.facebook.com/284090485004386/posts/697610330319064/||34.0|||status|2014-08-08T11:11:55+0000|Lebanese Red Cross|284090485004386
74|2014-05-06T10:38:15+0000|284090485004386_653672991379465|https://www.facebook.com/LebaneseRedCross/photos/a.284095891670512/653672591379505/?type=3|Days to remember- 150 years on the road of humanity||Cover Photos|https://www.facebook.com/284090485004386/posts/653672991379465/?substory_index=0||91.0|||photo|2014-05-07T08:36:28+0000|Lebanese Red Cross|284090485004386
75|2014-03-05T09:17:50+0000|284090485004386_625207344226030||من الاعتقادات الخاطئة ضرب ظهر من توقف الطعام في بلعومه. والصحيح تركه يسعل حتى يلفض الطعام العالق|||https://www.facebook.com/284090485004386/posts/625207344226030/||33.0|||status|2014-04-17T12:47:34+0000|Lebanese Red Cross|284090485004386
76|2013-12-24T09:48:52+0000|284090485004386_591227457624019||"إحصاء #حوادث #السير في ال 24 ساعة الماضية/ 23 كانون الأول 2013 
 19 حادث/ 25 إصابة/ 1 قتيل"|[]||https://www.facebook.com/284090485004386/posts/591227457624019/||2.0|||status|2013-12-24T09:48:52+0000|Lebanese Red Cross|284090485004386
77|2013-08-23T11:42:55+0000|284090485004386_532001593546606||أعلن الامين العام للصليب الأحمر جورج كتانة سقوط عدد كبير من الاصابات جراء انفجاري طرابلس، معلنا ان اكثر من عشرين اصابة جراء الانفجار نُقلت الى مستشفيات المنطقة|||https://www.facebook.com/284090485004386/posts/532001593546606/||1.0|||status|2013-08-23T11:42:55+0000|Lebanese Red Cross|284090485004386
78|2019-07-16T12:44:20+0000|284090485004386_2290335554379859|https://www.facebook.com/LebaneseRedCross/videos/447162502803945/|"بحالة طوارئ، إتّصالك الأوّل بالصليب الأحمر اللبناني هوّي الأهم!
هيدا الإتّصال بساعد المتلقي بتقييم الحالة وبيسمحلو يرشدك لمساعدة المريض قبل وصول سيارة الإسعاف 

#LebaneseRedCross #SupportLRC #TogetherForHumanity
#دايما_حدك #الصليب_الأحمر_اللبناني"|[]|الصليب الأحمر اللبناني - إتصالك بال-١٤٠|https://www.facebook.com/284090485004386/posts/2290335554379859/||386.0|||video|2019-07-18T21:25:39+0000|Lebanese Red Cross|284090485004386
79|2016-06-27T20:55:53+0000|284090485004386_1050147261732034|https://www.facebook.com/LebaneseRedCross/photos/a.348946945185406/1050147261732034/?type=3|"[UPDATE 3]: 7 wounded people have been transported to hospitals in the area.
سبعة جرحى حتى الأن في #القاع نقلوا إلى مستشفيات المنطقة

[UPDATE 2]: 1 wounded patient is being transported now to Al Hermel Hospital
يتم الأن نقل جريح من منطقة الإنفجار إلى مستشفى الهرمل الحكومي

[UPDATE 1]: 3 backup teams have been dispatched to the scene bringing up the number of Ambulances available to 8. Number of casualties and wounded is still unclear.

[ORIGINAL POST]
Suicide bombings in #AlQaa area, 5 EMS teams from the Lebanese Red Cross have been dispatched to the scene.
ذوي انفجارات في منطقة #القاع و توجيه خمسة فرق من الصليب الأحمر اللبناني"|[]|Timeline Photos|https://www.facebook.com/284090485004386/posts/1050147261732034/?substory_index=0||14.0|||photo|2016-09-15T19:50:06+0000|Lebanese Red Cross|284090485004386
80|2015-01-05T19:21:53+0000|284090485004386_780418285371601|https://www.facebook.com/LebaneseRedCross/videos/780418285371601/|"إرشادات الصليب الأحمر اللبناني أثناء العاصفة
Lebanese Red Cross - Snow Storm general safety instructions"|||https://www.facebook.com/LebaneseRedCross/videos/780418285371601/||1061.0|||video|2019-01-09T08:17:32+0000|Lebanese Red Cross|284090485004386
81|2014-08-03T07:02:13+0000|284090485004386_697610330319064||جميع مراكز #فرق_الإسعاف_والطوارئ في منطقة #البقاع  مستنفرة و تقوم بنقل الجرحى #LRCEMS|[]||https://www.facebook.com/284090485004386/posts/697610330319064/||34.0|||status|2014-08-08T11:11:55+0000|Lebanese Red Cross|284090485004386
82|2014-05-06T10:38:15+0000|284090485004386_653672991379465|https://www.facebook.com/LebaneseRedCross/photos/a.284095891670512/653672591379505/?type=3|Days to remember- 150 years on the road of humanity||Cover Photos|https://www.facebook.com/284090485004386/posts/653672991379465/?substory_index=0||91.0|||photo|2014-05-07T08:36:28+0000|Lebanese Red Cross|284090485004386
83|2014-03-05T09:17:50+0000|284090485004386_625207344226030||من الاعتقادات الخاطئة ضرب ظهر من توقف الطعام في بلعومه. والصحيح تركه يسعل حتى يلفض الطعام العالق|||https://www.facebook.com/284090485004386/posts/625207344226030/||33.0|||status|2014-04-17T12:47:34+0000|Lebanese Red Cross|284090485004386
84|2013-12-24T09:48:52+0000|284090485004386_591227457624019||"إحصاء #حوادث #السير في ال 24 ساعة الماضية/ 23 كانون الأول 2013 
 19 حادث/ 25 إصابة/ 1 قتيل"|[]||https://www.facebook.com/284090485004386/posts/591227457624019/||2.0|||status|2013-12-24T09:48:52+0000|Lebanese Red Cross|284090485004386
85|2013-08-23T11:42:55+0000|284090485004386_532001593546606||أعلن الامين العام للصليب الأحمر جورج كتانة سقوط عدد كبير من الاصابات جراء انفجاري طرابلس، معلنا ان اكثر من عشرين اصابة جراء الانفجار نُقلت الى مستشفيات المنطقة|||https://www.facebook.com/284090485004386/posts/532001593546606/||1.0|||status|2013-08-23T11:42:55+0000|Lebanese Red Cross|284090485004386
86|2019-07-17T11:13:52+0000|814869351882231_2259090557460096|https://www.facebook.com/ICRClb/photos/a.837498922952607/2259090200793465/?type=3|"""Every time someone goes missing, families wait for answers. Ricocheting between hope and despair, they mark anniversaries, 1 year, 2 years, 10 years.
The trauma of ambiguous loss is one of the deepest wounds of war,"" Peter Maurer, President of the International Committee of the Red Cross."|[{'id': '336620687262', 'name': 'International Committee of the Red Cross', 'type': 'page', 'offset': 249, 'length': 40}]||https://www.facebook.com/814869351882231/posts/2259090557460096/||4.0|||photo|2019-07-17T11:13:52+0000|International Committee of the Red Cross Lebanon|814869351882231
87|2018-11-26T14:05:23+0000|814869351882231_1915543658481456|https://www.facebook.com/ICRClb/videos/754190888248035/|"ب-1 كانون الاول، نديم رح يكون معنا. وانتو؟ 
On 1 December, Nadim Souaid is in. Are you?"|[{'id': '1779288688986181', 'name': 'Nadim Souaid', 'type': 'page', 'offset': 59, 'length': 12}]|Friendly wheelchair basketball game: Nadim's message|https://www.facebook.com/814869351882231/posts/1915543658481456/||24.0|||video|2018-11-28T16:01:32+0000|International Committee of the Red Cross Lebanon|814869351882231
88|2018-04-13T08:16:59+0000|814869351882231_1631796503522841|https://www.facebook.com/ICRClb/photos/a.837498922952607/1631796043522887/?type=3|"اليكم 6 مرشحون عن مقاعد المفقودين ولكن #وينن ؟

إعتدال أم لستة أولاد. إختفت خلال بحثها عن زوجها وابنها اللذان فقدا معا لتنضم إلى ألاف المفقودين في لبنان.
اليوم، في الذكرى ال43 للحرب الأهلية ، هي واحدة من ستة مرشحين رمزيين لمقعد المفقودين لتمثيل قضيتهم العادلة والمطالبة بتمرير قانون للمفقودين.
هذا القانون سيكون قاعدة قانونية صلبة لتشكيل الية بمهمة إنسانية تسعى لكشف مصير الألاف وتقدمة الإجابات لعائلاتهم.

عائلات إعتدال، جان، علي، سامية، شاهين وسليم لهم الحق بمعرفة أين هم أحبائهم وعلى السلطات واجب تقديم هذه الإجابات.
حملتهم بدأت اليوم ولكن الام اهاليهم بدأت منذ زمن ولم تنته. الوقت يمر لذا حان الوقت الأن لتمرير قانون المفقودين ولتقديم الإجابات المنتظرة.

شكراً  Al-Akhbar
تجدون المقال في التعليق الأول"|[{'id': '119422474838814', 'name': 'Al-Akhbar', 'type': 'page', 'offset': 666, 'length': 9}]||https://www.facebook.com/814869351882231/posts/1631796503522841/||79.0|||photo|2018-04-13T18:24:24+0000|International Committee of the Red Cross Lebanon|814869351882231
89|2017-09-11T12:00:19+0000|814869351882231_1433402590028901|https://www.facebook.com/ICRClb/videos/1433402590028901/|"حان الوقت لإعادة التأكيد على أن العنف ضد الرعاية الصحية ليس ""جزءًا من الحرب وحسب"" وإنما هو انتهاك لقواعد الحرب. حان الوقت لنقول إن ""العاملين في مجال الرعاية الصحية #ليسوا_أهدافًا"".

Health care workers must not be attacked! #NotATarget"|[]|Health Care in Danger|https://www.facebook.com/ICRClb/videos/1433402590028901/||104.0|||video|2017-09-12T05:31:05+0000|International Committee of the Red Cross Lebanon|814869351882231
90|2017-04-11T17:58:46+0000|814869351882231_1294138177288677|https://www.facebook.com/ICRClb/photos/a.837498922952607/1294138177288677/?type=3|"""ما بتعرف معنى الخوف غير ما تشوف ولادك عم بيركضوا تحت الرصاص."" 
هذا ما رواه لنا رائد اليوم وهو أب لخمسة أطفال عن محنته عندما هرب مع عائلته من مخيّم #عين_الحلوه . 

""You don't know fear until you see your kids running for their lives."" Raed, father of 5, told us today about his ordeal while escaping #EinElHelweh ."|[]|Timeline Photos|https://www.facebook.com/814869351882231/posts/1294138177288677/?substory_index=0||5.0|||photo|2017-04-11T17:58:46+0000|International Committee of the Red Cross Lebanon|814869351882231
91|2016-12-05T10:14:16+0000|814869351882231_1175324022503427|https://www.facebook.com/ICRClb/videos/1175324022503427/|People on War survey - دراسة الناس حول الحرب|||https://www.facebook.com/ICRClb/videos/1175324022503427/||29.0|International Committee of the Red Cross Lebanon was live.|[{'id': '814869351882231', 'name': 'International Committee of the Red Cross Lebanon', 'type': 'page', 'offset': 0, 'length': 48}]|video|2016-12-07T07:13:06+0000|International Committee of the Red Cross Lebanon|814869351882231
